gender,age,married,city,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn_value,churn_score,cltv,churn_reason,referred_a_friend,number_of_referrals,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_category,cluster,customer_id,months_to_churn
Male,30,1,Hercules,49,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),0,62,5698,,1,1,Offer B,47.17,Fiber Optic,26,0,0,93.85,4733.1,0.0,30,2311.33,7074.43,3,0,,Heavyweight,5002-GCQFH,23.0
Male,26,0,Lafayette,58,1,0,DSL,0,1,1,1,1,0,Two year,0,Bank transfer (automatic),0,58,4474,,0,0,Offer B,47.47,DSL,69,0,1,70.1,4048.95,0.0,0,2753.26,6802.209999999999,4,0,,Heavyweight,0556-FJEGU,80.0
Female,40,1,Castro Valley,59,1,0,DSL,0,1,0,1,1,1,Two year,1,Credit card (automatic),0,46,5446,,1,4,Offer B,8.28,DSL,22,1,1,75.95,4542.35,0.0,0,488.52,5030.870000000001,3,0,,Heavyweight,0604-THJFP,80.0
Female,34,0,Moraga,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,75,5902,,0,0,Offer D,33.79,Fiber Optic,23,0,1,75.25,888.65,0.0,0,371.69,1260.34,3,0,,Price Sensitive,5879-SESNB,25.0
Female,20,1,Napa,35,1,0,DSL,1,0,0,1,0,0,One year,1,Bank transfer (automatic),0,30,4858,,1,5,None,42.18,Cable,59,0,1,54.95,1916.0,0.0,0,1476.3,3392.3,4,0,,Vanilla,6461-PPAXN,80.0
Female,23,0,Newark,20,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,28,5409,,0,0,Offer D,10.97,None,0,0,0,19.5,413.0,0.0,0,219.4,632.4,3,0,,Minimalist,3318-ISQFQ,47.0
Male,21,1,Oakley,40,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,34,2630,,1,9,Offer B,22.96,None,0,0,0,19.6,808.95,0.0,0,918.4,1727.35,5,0,,Minimalist,1106-HRLKZ,80.0
Female,22,0,Orinda,39,1,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,0,23,5531,,0,0,None,25.33,DSL,82,0,0,47.85,1886.4,0.0,70,987.87,2944.27,3,0,,Vanilla,2483-XSSMZ,80.0
Female,62,1,Pittsburg,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,67,4923,,1,7,Offer A,21.14,None,0,0,0,23.75,1679.25,0.0,0,1522.08,3201.33,5,0,,Minimalist,8165-ZJRNM,80.0
Female,54,0,Pope Valley,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,26,5706,,0,0,Offer D,6.56,DSL,17,0,1,43.8,540.95,0.0,0,78.72,619.6700000000001,4,0,,Vanilla,2604-XVDAM,45.0
Male,48,0,Dublin,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,43,3595,,0,0,Offer E,5.32,None,0,0,0,19.75,19.75,0.0,0,5.32,25.07,5,0,,Minimalist,3717-OFRTN,19.0
Male,20,0,Port Costa,27,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,51,4004,,0,0,None,30.36,None,0,0,0,19.15,537.35,0.0,0,819.72,1357.0700000000002,3,0,,Minimalist,9046-JBFWA,35.0
Male,53,1,Rio Vista,34,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),0,33,4669,,1,7,None,26.03,None,0,0,0,19.6,678.8,0.0,0,885.02,1563.82,5,0,,Minimalist,3280-NMUVX,80.0
Female,56,1,Rodeo,56,1,0,Fiber optic,1,0,1,0,0,0,Two year,0,Bank transfer (automatic),0,67,6203,,1,9,Offer B,4.24,Fiber Optic,15,0,1,80.3,4513.65,0.0,0,237.44,4751.089999999999,3,0,,Heavyweight,1206-EHBDD,80.0
Female,31,0,Saint Helena,58,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,51,6190,,0,0,Offer B,38.62,None,0,0,0,24.35,1423.85,0.0,0,2239.96,3663.81,3,0,,Minimalist,8361-LBRDI,80.0
Female,30,1,Deer Park,22,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,75,4386,,1,9,Offer D,25.98,None,0,0,0,25.25,555.4,0.0,0,571.5600000000001,1126.96,3,0,,Minimalist,4883-KCPZJ,80.0
Female,27,1,San Leandro,10,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,63,3179,,1,10,Offer D,18.57,None,0,0,0,26.1,225.55,0.0,0,185.7,411.25,5,0,,Minimalist,9108-EQPNQ,80.0
Male,23,0,San Leandro,13,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,63,3037,,0,0,Offer D,1.61,None,0,0,0,20.0,268.45,0.0,0,20.93,289.38,3,0,,Minimalist,7277-KAMWT,80.0
Male,19,1,Suisun City,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,55,6317,,1,1,Offer A,21.72,None,0,0,0,20.7,1492.1,0.0,0,1563.84,3055.94,3,0,,Minimalist,2545-LXYVJ,80.0
Male,21,0,Sunol,2,1,0,DSL,0,0,0,1,1,1,Month-to-month,0,Electronic check,0,27,4799,,0,0,None,23.52,DSL,48,1,1,70.3,132.4,0.0,0,47.04,179.44,3,0,,Vanilla,3234-VKACU,40.0
Male,42,1,Vallejo,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,44,3708,,1,1,None,37.23,Fiber Optic,23,0,1,69.55,284.9,0.0,0,148.92,433.82,4,0,,Price Sensitive,8120-JDCAM,29.0
Female,28,0,Vallejo,37,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,27,3408,,0,0,None,26.49,None,0,0,0,19.85,784.25,0.0,0,980.13,1764.38,3,0,,Minimalist,8917-FAEMR,80.0
Male,59,0,Vallejo,21,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,47,2366,,0,0,Offer D,34.39,None,0,0,0,20.0,417.7,0.0,0,722.19,1139.89,3,0,,Minimalist,7047-YXDMZ,37.0
Male,20,0,Oakland,3,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,0,23,2085,,0,0,None,17.42,DSL,59,0,1,50.15,160.85,0.0,0,52.260000000000005,213.11,3,0,,Vanilla,0929-HYQEW,39.0
Female,31,1,Oakland,71,0,0,DSL,1,1,0,1,1,1,Two year,0,Mailed check,0,48,4151,,1,3,Offer A,0.0,Cable,8,1,1,58.65,4145.25,0.0,0,0.0,4145.25,4,0,,Heavyweight,6614-YOLAC,80.0
Male,41,0,Oakland,9,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),0,66,5017,,0,0,None,30.8,Fiber Optic,3,1,1,95.9,827.45,0.0,0,277.2,1104.65,3,0,,Price Sensitive,7426-RHZGU,40.0
Female,56,0,Oakland,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,0,59,5262,,0,0,None,16.99,DSL,8,0,0,49.5,49.5,0.0,30,16.99,96.49,4,0,,Price Sensitive,4065-JJAVA,41.0
Male,36,1,Emeryville,71,1,1,DSL,1,1,1,1,0,1,Two year,1,Mailed check,0,37,6045,,1,5,Offer A,10.97,DSL,20,1,1,80.1,5585.4,0.0,0,778.87,6364.27,3,0,,Heavyweight,7649-SIJJF,80.0
Female,36,0,Oakland,64,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,24,5887,,0,0,Offer B,15.93,None,0,0,0,24.4,1601.2,0.0,0,1019.52,2620.7200000000003,5,0,,Minimalist,9361-YNQWJ,80.0
Male,33,0,Oakland,4,0,0,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,0,57,2664,,0,0,None,0.0,DSL,13,1,1,40.05,162.45,0.0,0,0.0,162.45,4,0,,Vanilla,3748-FVMZZ,39.0
Female,33,0,Oakland,23,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,42,5652,,0,0,Offer D,13.98,None,0,0,0,19.5,470.2,0.0,0,321.54,791.74,4,0,,Minimalist,9391-TTOYH,35.0
Female,59,1,Oakland,39,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,63,3154,,1,3,None,15.06,DSL,11,0,1,51.05,2066.0,0.0,0,587.34,2653.34,3,0,,Vanilla,1452-XRSJV,27.0
Male,27,1,Oakland,28,1,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,0,70,5105,,1,1,None,33.63,DSL,48,0,0,54.35,1426.45,0.0,30,941.64,2398.09,5,0,,Vanilla,3422-WJOYD,80.0
Male,62,0,Berkeley,37,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,32,5402,,0,0,None,28.84,Fiber Optic,25,0,1,70.35,2552.9,0.0,0,1067.08,3619.98,3,0,,Price Sensitive,7147-AYBAA,16.0
Female,30,0,Berkeley,47,1,1,Fiber optic,1,0,1,0,1,0,One year,0,Credit card (automatic),0,52,4510,,0,0,Offer B,40.25,Fiber Optic,69,0,1,94.9,4615.25,0.0,0,1891.75,6507.0,4,0,,Heavyweight,6732-FZUGP,80.0
Female,39,1,Berkeley,50,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,64,4539,,1,8,Offer B,10.21,Fiber Optic,23,0,1,69.75,3557.7,0.0,0,510.50000000000006,4068.2,5,0,,Vanilla,8329-GWVPJ,22.0
Male,30,1,Berkeley,27,1,1,DSL,0,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),0,52,3773,,1,1,None,13.55,Cable,59,1,0,71.6,1957.1,0.0,140,365.85,2462.95,5,0,,Vanilla,1352-VHKAJ,38.0
Female,49,1,Richmond,62,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,21,4671,,1,4,None,8.91,None,0,0,0,23.65,1416.75,0.0,0,552.42,1969.17,4,0,,Minimalist,2632-TACXW,80.0
Female,25,1,El Sobrante,71,1,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),0,78,4090,,1,4,Offer A,6.23,DSL,58,1,1,81.85,5924.4,0.0,0,442.33,6366.73,4,0,,Heavyweight,8146-QQKZH,80.0
Male,39,0,Richmond,66,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,0,48,6025,,0,0,Offer A,49.13,None,0,0,0,25.1,1697.7,0.0,0,3242.5800000000004,4940.280000000001,4,0,,Minimalist,1767-CJKBA,80.0
Male,61,1,Richmond,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,59,5671,,1,5,Offer A,32.59,Fiber Optic,24,1,1,114.7,7849.85,0.0,0,2216.1200000000003,10065.97,3,0,,Heavyweight,6445-TNRXS,80.0
Female,47,0,San Pablo,13,0,0,DSL,0,0,1,0,1,1,Month-to-month,0,Electronic check,0,78,3000,,0,0,Offer D,0.0,DSL,27,1,1,49.15,649.4,0.0,0,0.0,649.4,3,0,,Vanilla,4581-LNWUM,33.0
Male,37,1,San Rafael,56,1,0,Fiber optic,0,0,0,0,0,1,One year,1,Electronic check,0,56,5344,,1,3,None,46.18,Fiber Optic,24,1,1,80.9,4557.5,0.0,0,2586.08,7143.58,5,0,,Heavyweight,4869-EPIUS,16.0
Female,56,0,Belvedere Tiburon,16,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,48,2870,,0,0,Offer D,44.05,None,0,0,0,19.3,360.35,0.0,0,704.8,1065.15,3,0,,Minimalist,1915-OAKWD,80.0
Female,60,1,Bodega,14,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,25,5819,,0,0,Offer D,23.0,Fiber Optic,17,0,1,70.2,1046.5,0.0,0,322.0,1368.5,4,0,,Price Sensitive,7296-PIXQY,24.0
Female,37,0,Bolinas,8,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),0,69,2237,,0,0,None,42.78,DSL,27,0,1,54.25,447.75,0.0,0,342.24,789.99,3,0,,Vanilla,3354-OADJP,80.0
Female,29,1,Corte Madera,43,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),0,73,3280,,1,8,None,5.25,Fiber Optic,59,1,1,99.3,4209.95,0.0,0,225.75,4435.7,3,0,,Heavyweight,3524-WQDSG,21.0
Female,31,0,Rohnert Park,52,1,1,DSL,1,0,1,1,1,0,One year,0,Credit card (automatic),0,39,5806,,0,0,None,21.38,Cable,21,0,1,74.0,3877.65,0.0,0,1111.76,4989.41,3,0,,Heavyweight,0810-DHDBD,80.0
Male,35,0,Dillon Beach,3,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,0,76,2166,,0,0,None,28.19,Cable,21,0,1,50.25,152.3,0.0,0,84.57000000000001,236.87,3,0,,Vanilla,4026-SKKHW,39.0
Male,42,0,Fairfax,29,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,0,69,5696,,0,0,None,46.12,None,0,0,0,19.8,572.2,0.0,0,1337.48,1909.68,4,0,,Minimalist,2829-HYVZP,80.0
Female,48,1,Inverness,16,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),0,25,2069,,1,1,Offer D,0.0,Cable,53,1,0,35.5,552.7,0.0,80,0.0,632.7,5,0,,Vanilla,3845-JHAMY,43.0
Female,41,0,Lagunitas,40,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,0,27,2047,,0,0,None,33.83,DSL,19,1,1,80.75,3208.65,0.0,0,1353.1999999999998,4561.85,4,0,,Vanilla,7013-PSXHK,80.0
Female,47,0,Mill Valley,36,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,0,47,2691,,0,0,None,41.33,None,0,0,0,19.55,620.75,0.0,0,1487.88,2108.63,5,0,,Minimalist,3486-NPGST,80.0
Male,49,1,Olema,26,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,29,2403,,1,10,None,45.28,None,0,0,0,20.05,505.9,0.0,0,1177.28,1683.1799999999998,5,0,,Minimalist,6100-FJZDG,80.0
Female,33,1,Petaluma,34,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),0,54,4352,,1,6,None,40.67,DSL,7,0,1,50.2,1815.3,0.0,0,1382.78,3198.08,5,0,,Vanilla,1730-VFMWO,32.0
Male,32,0,Petaluma,10,1,0,DSL,1,0,0,1,1,0,Month-to-month,0,Bank transfer (automatic),0,76,3415,,0,0,Offer D,7.65,DSL,17,0,1,62.25,612.95,0.0,0,76.5,689.45,3,0,,Vanilla,7143-BQIBA,46.0
Female,52,0,Point Reyes Station,14,1,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,0,57,4978,,0,0,None,27.68,DSL,26,0,0,55.7,795.15,0.0,100,387.52,1282.67,4,0,,Vanilla,3800-LYTRK,58.0
Male,63,1,San Geronimo,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,77,2021,,1,7,None,6.54,None,0,0,0,19.65,973.1,0.0,0,307.38,1280.48,5,0,,Minimalist,9646-NMHXE,80.0
Male,36,1,San Quentin,24,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,0,77,5436,,1,2,None,10.23,Fiber Optic,8,1,1,89.25,2210.2,0.0,0,245.52,2455.72,3,0,,Price Sensitive,7030-NJVDP,23.0
Male,62,0,Woodacre,22,0,0,DSL,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),0,55,4574,,0,0,None,0.0,DSL,19,1,1,56.75,1304.85,0.0,0,0.0,1304.85,4,0,,Vanilla,7771-ZONAT,80.0
Male,31,0,Aptos,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,52,2810,,0,0,None,18.81,None,0,0,0,21.1,21.1,0.0,0,18.81,39.91,5,0,,Minimalist,2111-DWYHN,53.0
Female,35,1,Aromas,59,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),0,52,5266,,1,2,None,48.07,Fiber Optic,53,1,1,96.65,5580.8,0.0,0,2836.13,8416.93,3,0,,Heavyweight,4194-WHFCB,9.0
Female,44,1,Ben Lomond,58,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),0,47,4455,,1,9,None,36.45,None,0,0,0,24.5,1497.9,9.22,0,2114.1000000000004,3602.7800000000007,4,0,,Minimalist,4121-AGSIN,80.0
Female,61,1,Campbell,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,59,5998,,1,3,None,1.67,Fiber Optic,19,0,1,69.55,200.2,33.8,0,5.01,171.40999999999997,3,0,,Price Sensitive,0455-XFASS,29.0
Male,50,0,Capitola,32,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,20,3398,,0,0,None,14.91,None,0,0,0,20.05,614.45,9.73,0,477.12,1081.84,5,0,,Minimalist,0301-KOBTQ,80.0
Male,39,1,Cupertino,0,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,0,48,4950,,1,5,None,22.83,None,0,0,0,25.75,257.5,0.0,0,228.3,485.8,5,0,,Minimalist,4367-NUYAO,80.0
Female,41,1,Felton,52,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),0,37,4848,,0,0,None,8.25,None,0,0,0,19.6,1012.4,46.07,0,429.0,1395.33,3,0,,Minimalist,9170-ARBTB,80.0
Male,53,0,Hollister,32,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),0,66,2426,,0,0,None,6.2,Fiber Optic,25,0,0,87.65,2766.4,47.87,150,198.4,3066.9300000000003,3,0,,Price Sensitive,7241-AJHFS,26.0
Female,35,0,Los Gatos,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,27,3574,,0,0,None,13.04,Fiber Optic,16,0,1,74.75,1129.35,39.99,0,208.64,1298.0,5,0,,Price Sensitive,4546-FOKWR,38.0
Female,62,0,Los Gatos,51,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Bank transfer (automatic),0,24,5446,,0,0,None,7.54,Fiber Optic,6,1,1,107.45,5680.9,14.76,0,384.54,6050.679999999999,3,0,,Heavyweight,9036-CSKBW,80.0
Male,30,0,Milpitas,29,1,0,DSL,0,0,1,1,1,1,One year,1,Bank transfer (automatic),0,77,4422,,0,0,None,3.69,Cable,27,1,1,75.35,2243.9,2.24,0,107.01,2348.6700000000005,3,0,,Vanilla,5832-TRLPB,80.0
Male,24,1,Morgan Hill,70,1,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),0,78,5669,,1,1,Offer A,1.63,DSL,41,0,1,64.95,4523.25,42.89,0,114.1,4594.46,3,0,,Heavyweight,8590-YFFQO,80.0
Female,25,1,Moss Landing,71,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Electronic check,0,34,6171,,1,4,Offer A,32.16,Fiber Optic,59,1,1,100.45,7159.7,16.12,0,2283.36,9426.94,3,0,,Heavyweight,8659-IOOPU,80.0
Male,28,1,Mount Hermon,41,1,1,DSL,0,1,1,0,1,0,One year,0,Bank transfer (automatic),0,54,3877,,1,4,None,13.58,DSL,51,0,1,68.5,2839.95,38.37,0,556.78,3358.36,4,0,,Vanilla,1338-CECEE,80.0
Male,49,0,Paicines,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,0,21,3154,,0,0,None,5.93,Fiber Optic,19,0,0,80.55,80.55,0.0,60,5.93,146.48000000000002,4,0,,Price Sensitive,7439-DKZTW,30.0
Female,38,1,San Juan Bautista,7,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Bank transfer (automatic),0,57,5928,,1,4,None,12.16,DSL,9,1,1,81.25,580.1,47.36,0,85.12,617.86,3,0,,Vanilla,4646-QZXTF,51.0
Male,60,1,Santa Clara,67,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,0,69,6194,,1,10,Offer A,18.29,Fiber Optic,11,0,1,89.55,6038.55,33.76,0,1225.4299999999998,7230.219999999999,3,0,,Heavyweight,9742-XOKTS,80.0
Male,38,1,Santa Clara,5,1,1,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,0,46,3598,,1,3,None,18.97,Cable,12,0,1,55.7,259.4,0.0,0,94.85,354.25,3,0,,Vanilla,6921-OZMFH,38.0
Male,53,0,Santa Clara,15,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,57,3965,,0,0,None,32.54,None,0,0,0,24.8,324.15,12.8,0,488.1,799.4499999999999,3,0,,Minimalist,9578-FOMUK,44.0
Female,21,1,Santa Cruz,20,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,70,3402,,1,4,None,38.6,None,0,0,0,20.0,417.65,9.73,0,772.0,1179.92,3,0,,Minimalist,4712-UYOOI,40.0
Male,50,1,Santa Cruz,54,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,0,68,5546,,1,9,None,7.25,Fiber Optic,57,1,1,105.2,5637.85,23.01,0,391.5,6006.34,5,0,,Heavyweight,7722-CVFXN,18.0
Male,32,0,Santa Cruz,42,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,0,43,5293,,0,0,None,48.41,None,0,0,0,19.55,839.4,12.16,0,2033.22,2860.46,3,0,,Minimalist,8717-VCTXJ,80.0
Female,24,1,Scotts Valley,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,0,62,4654,,1,3,None,6.78,Fiber Optic,59,1,1,79.75,769.1,0.0,0,61.02,830.12,5,0,,Price Sensitive,7363-QTBIW,28.0
Female,24,0,Saratoga,63,1,1,Fiber optic,0,1,0,0,1,1,Two year,0,Bank transfer (automatic),0,67,4769,,0,0,None,37.76,Fiber Optic,48,1,1,97.45,6253.0,0.0,0,2378.88,8631.88,3,0,,Heavyweight,4159-NAAIX,80.0
Female,57,1,Soquel,69,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,21,4884,,1,10,Offer A,39.78,None,0,0,0,24.25,1641.8,45.75,0,2744.82,4340.87,3,0,,Minimalist,0971-QIFJK,80.0
Female,24,0,Watsonville,69,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,66,5294,,0,0,Offer A,36.5,None,0,0,0,24.6,1678.05,28.42,0,2518.5,4168.13,5,0,,Minimalist,9397-TZSHA,80.0
Male,32,1,San Jose,40,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,0,71,2454,,1,7,None,24.3,DSL,28,0,1,50.15,2058.5,37.03,0,972.0,2993.4700000000003,4,0,,Vanilla,3391-JSQEW,19.0
Male,38,0,San Jose,60,0,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),0,32,5544,,0,0,Offer B,0.0,DSL,25,0,1,39.6,2424.5,38.46,0,0.0,2386.04,3,0,,Vanilla,0343-QLUZP,80.0
Male,33,1,San Jose,32,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),0,61,3981,,1,3,None,47.89,Fiber Optic,9,1,1,98.85,3145.9,0.0,0,1532.48,4678.38,4,0,,Heavyweight,3312-UUMZW,27.0
Male,60,0,San Jose,39,1,1,DSL,0,0,0,1,0,0,Two year,1,Credit card (automatic),0,79,2380,,0,0,None,5.4,DSL,16,0,1,53.85,2200.7,46.66,0,210.6,2364.64,3,0,,Vanilla,1271-UODNO,80.0
Female,36,0,San Jose,38,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,0,23,2997,,0,0,None,46.18,None,0,0,0,24.25,914.4,35.61,0,1754.84,2633.63,3,0,,Minimalist,8461-EFQYM,80.0
Male,32,0,San Jose,52,1,1,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card (automatic),0,35,5386,,0,0,Offer B,15.1,Fiber Optic,17,1,1,89.45,4577.75,18.89,0,785.1999999999999,5344.06,3,0,,Heavyweight,6900-RBKER,80.0
Female,57,1,San Jose,48,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),0,79,4275,,1,1,Offer B,30.41,Fiber Optic,53,1,1,105.25,4997.5,1.66,0,1459.68,6455.52,3,0,,Heavyweight,6891-JPYFF,24.0
Male,21,1,San Jose,70,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),0,27,4031,,1,7,Offer A,0.0,DSL,30,1,1,59.5,4144.8,23.72,0,0.0,4121.08,4,0,,Heavyweight,1459-QNFQT,80.0
Male,56,0,San Jose,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,59,5790,,0,0,None,3.8,Fiber Optic,26,0,0,70.55,1493.55,17.6,0,76.0,1551.95,3,0,,Price Sensitive,1047-NNCBF,35.0
Female,59,0,San Jose,50,1,1,DSL,1,0,1,1,1,1,One year,1,Credit card (automatic),0,71,5258,,0,0,Offer B,21.25,DSL,2,1,1,82.5,4179.1,21.35,0,1062.5,5220.25,4,0,,Heavyweight,3696-XRIEN,80.0
Male,46,1,San Jose,25,1,0,DSL,1,1,1,0,0,0,One year,1,Bank transfer (automatic),0,66,3807,,1,5,None,6.45,Cable,19,0,1,61.6,1611.0,44.9,0,161.25,1727.35,3,0,,Vanilla,0074-HDKDG,80.0
Male,58,0,San Jose,12,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,70,4244,,0,0,None,44.78,DSL,12,0,1,49.05,593.05,29.32,0,537.36,1101.09,5,0,,Price Sensitive,8791-GFXLZ,48.0
Female,29,1,San Jose,23,1,0,DSL,1,1,1,1,0,0,One year,1,Mailed check,0,22,2072,,1,4,None,11.4,DSL,58,0,1,66.25,1533.8,23.92,0,262.2,1772.08,4,0,,Vanilla,9330-DHBFL,80.0
Male,26,0,San Jose,27,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,39,3792,,0,0,None,20.66,None,0,0,0,19.4,529.8,0.0,0,557.82,1087.62,5,0,,Minimalist,0098-BOWSO,35.0
Male,45,1,San Jose,26,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),0,58,4347,,1,9,None,43.84,None,0,0,0,19.15,515.75,0.0,0,1139.84,1655.59,5,0,,Minimalist,5859-HZYLF,80.0
Male,58,0,San Jose,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,45,4725,,0,0,None,21.18,None,0,0,0,19.25,48.35,0.0,0,42.36,90.71,3,0,,Minimalist,3156-QLHBO,52.0
Female,23,1,San Jose,26,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,0,72,2817,,1,10,None,42.95,Fiber Optic,27,0,1,81.95,2070.05,0.0,0,1116.7,3186.75,3,0,,Vanilla,2208-NQBCT,22.0
Female,40,1,Mount Hamilton,63,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,56,5975,,1,7,Offer B,46.9,None,0,0,0,20.0,1209.25,0.0,0,2954.7,4163.95,5,0,,Minimalist,6621-NRZAK,80.0
Male,52,1,San Jose,71,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,20,5406,,1,9,Offer A,23.34,None,0,0,0,19.8,1396.25,0.0,0,1657.14,3053.3900000000003,4,0,,Minimalist,0831-JNISG,80.0
Male,19,1,Stockton,11,1,1,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),0,42,5942,,1,7,None,16.71,DSL,59,0,1,65.15,723.35,0.0,0,183.81,907.16,3,0,,Vanilla,0774-IFUVM,48.0
