gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,new_user,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,internet_type_DSL,internet_type_Fiber Optic,internet_type_None
0,21,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,35,39.84,0,0,0,25.6,901.25,0.0,0,1394.4,2295.65,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,50,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,25,1.36,0,0,0,19.9,527.5,0.0,0,34.0,561.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,41,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,10,18,45.92,17,0,1,44.35,768.05,0.0,0,826.5600000000001,1594.61,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,14.79,0,0,0,20.4,63.15,0.0,0,44.37,107.52,1,0,1,0,0,1,0,0,0,0,1,0,0,1
0,20,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,47,10.07,0,0,0,25.4,1139.2,0.0,0,473.29,1612.49,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,29,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.84,0,0,0,20.3,20.3,0.0,0,10.84,31.14,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,51,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,9,42.41,8,0,1,76.85,663.55,0.0,0,381.69,1045.2399999999998,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,59,0,0,1,0,0,1,0,1,1,0,1,1,0,12,0,1,6,63,46.99,13,0,1,70.8,4448.8,0.0,0,2960.3700000000003,7409.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,27,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,8,2,36.05,0,0,0,19.85,52.0,0.0,0,72.1,124.1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,46,0,0,1,1,3,1,0,0,0,0,0,0,0,24,0,1,9,46,12.68,0,0,0,19.4,958.15,0.0,0,583.28,1541.4299999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,56,0,0,1,0,0,1,1,0,0,0,0,0,0,24,0,1,7,72,39.98,0,0,0,25.0,1849.2,0.0,0,2878.56,4727.76,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,44,0,0,0,1,3,1,0,0,0,0,0,0,0,24,0,0,0,12,17.23,0,0,0,19.35,212.3,0.0,0,206.76,419.06,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,28,1,0,1,1,3,1,1,1,0,1,1,1,1,24,1,1,3,72,24.48,69,1,0,83.3,6042.7,0.0,80,1762.56,7885.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,1,0,0,1,0,1,1,0,0,0,0,12,1,1,7,69,14.18,16,0,1,53.65,3804.4,0.0,0,978.42,4782.82,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,62,0,0,1,1,3,1,1,1,1,0,0,1,0,1,1,1,8,70,32.38,53,0,1,97.55,6669.05,0.0,0,2266.6000000000004,8935.650000000001,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,38,0,0,0,0,0,0,0,1,1,1,0,1,1,12,0,0,0,40,0.0,19,1,1,62.05,2511.55,0.0,0,0.0,2511.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,38,0,0,1,1,3,1,0,0,0,0,0,0,0,12,0,1,3,51,37.63,0,0,0,19.4,997.75,0.0,0,1919.13,2916.88,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,31,0,0,1,1,1,1,0,0,0,0,0,0,0,24,0,1,7,60,21.98,0,0,0,19.65,1161.75,0.0,0,1318.8,2480.55,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,23,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,16,47.25,0,0,0,20.1,318.6,0.0,0,756.0,1074.6,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,21,1,0,1,1,3,1,0,1,0,1,0,1,1,24,0,1,10,71,48.76,71,1,1,77.55,5574.35,0.0,0,3461.96,9036.31,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,56,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,42,23.25,0,0,0,20.65,958.1,0.0,0,976.5,1934.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,24,0,0,0,63,26.74,0,0,0,24.2,1618.2,0.0,0,1684.62,3302.82,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,20,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,11,0.0,73,0,1,35.65,425.1,0.0,0,0.0,425.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,27,1,0,1,0,0,1,1,0,1,1,1,0,0,24,0,1,3,68,3.41,26,0,1,90.2,6297.65,0.0,0,231.88,6529.53,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25,13.36,0,0,0,20.6,541.5,0.0,0,334.0,875.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,42,0,0,1,0,0,1,1,1,1,1,1,1,1,24,0,1,5,72,13.59,5,1,0,92.3,6719.9,0.0,0,978.48,7698.379999999999,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,63,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,8,30.53,26,1,1,54.75,438.05,0.0,0,244.24,682.29,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,55,0,0,0,0,0,1,1,0,1,1,0,0,1,12,1,0,0,46,33.18,3,1,1,94.15,4408.45,0.0,0,1526.28,5934.73,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,53,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,41,2.32,0,0,0,19.85,810.45,0.0,0,95.12,905.57,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,27,39.77,0,0,0,20.35,531.6,0.0,0,1073.7900000000002,1605.3900000000003,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,24,1,0,1,0,0,1,1,1,0,0,1,0,1,12,1,1,8,58,26.99,53,1,1,68.4,3972.25,0.0,0,1565.4199999999998,5537.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,25,1,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,10,45.42,0,0,0,19.3,185.2,0.0,0,454.2000000000001,639.4000000000001,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,23,1,0,1,0,0,1,1,0,0,1,1,1,0,24,0,1,8,37,13.13,58,0,1,94.3,3460.95,0.0,0,485.81,3946.76,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,56,0,0,0,0,0,1,1,0,0,1,1,1,1,24,1,0,0,42,20.27,15,1,1,78.45,3373.4,0.0,0,851.34,4224.74,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,31,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,56,37.99,24,1,1,105.35,5794.45,0.0,0,2127.44,7921.889999999999,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,41,0,0,1,1,3,1,1,0,1,0,0,1,0,1,1,1,4,35,48.08,53,0,0,89.65,3161.6,0.0,40,1682.8,4884.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,54,0,0,0,0,0,0,0,1,0,1,1,0,0,24,0,0,0,47,0.0,23,0,1,41.9,1875.25,0.0,0,0.0,1875.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,63,0,0,1,0,0,0,0,0,1,1,0,1,1,24,0,1,1,44,0.0,18,1,1,54.3,2390.45,0.0,0,0.0,2390.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,8,71,26.56,7,1,0,93.25,6669.45,0.0,90,1885.76,8645.21,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,27,1,0,1,0,0,1,1,1,1,1,1,0,0,24,1,1,1,72,38.79,42,0,1,97.0,7104.2,0.0,0,2792.88,9897.08,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,55,0,0,0,1,2,0,0,0,0,1,0,1,1,12,1,0,0,22,0.0,29,1,1,49.45,1031.4,0.0,0,0.0,1031.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,57,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,37,45.19,0,0,0,19.5,805.2,0.0,0,1672.03,2477.23,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,32,0,0,1,1,2,1,0,1,0,0,0,0,0,1,1,1,10,1,26.26,22,0,1,48.75,48.75,0.0,0,26.26,75.01,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,52,0,0,1,1,3,1,1,1,0,1,1,0,1,12,1,1,10,67,3.04,30,1,1,100.25,6689.0,0.0,0,203.68,6892.68,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,48,0,0,1,1,3,1,0,0,0,0,0,0,0,12,0,1,1,15,17.28,0,0,0,19.65,332.65,0.0,0,259.20000000000005,591.85,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,6.74,3,0,1,71.3,157.75,0.0,0,13.48,171.23,1,1,0,1,0,0,0,0,0,0,1,0,1,0
1,35,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,5.42,0,0,0,20.35,41.85,0.0,0,10.84,52.69,1,0,1,0,0,1,0,0,0,0,1,0,0,1
0,51,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,4,17.7,22,1,1,55.9,238.5,0.0,0,70.8,309.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,39,0,0,1,0,0,1,1,1,1,1,1,1,1,24,1,1,4,68,38.38,20,1,1,92.2,6392.85,0.0,0,2609.84,9002.69,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,40,0,0,0,0,0,1,1,0,1,0,0,0,0,12,1,0,0,41,36.47,8,0,1,56.3,2364.0,0.0,0,1495.27,3859.27,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,49,0,0,1,1,3,1,0,0,0,0,0,1,0,1,1,1,10,8,1.56,57,0,1,54.4,475.1,0.0,0,12.48,487.58,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,27,1,0,1,1,1,1,1,0,0,0,0,0,0,24,0,1,1,72,35.33,0,0,0,24.75,1769.6,0.0,0,2543.76,4313.36,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,41,0,0,1,0,0,1,1,0,1,0,1,1,1,12,1,1,3,46,33.22,29,1,0,103.15,4594.65,0.0,130,1528.12,6252.77,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,62,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,35,39.87,23,0,0,96.75,3403.4,0.0,130,1395.4499999999998,4928.85,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,40,0,0,1,0,0,1,1,1,1,1,1,1,0,12,0,0,0,70,43.46,21,0,1,79.4,5528.9,0.0,0,3042.2000000000003,8571.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,26,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,5.63,52,1,1,75.5,75.5,0.0,0,5.63,81.13,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,33.93,20,0,1,45.9,199.75,0.0,0,135.72,335.47,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,25,1,0,0,0,0,0,0,1,0,1,1,1,1,24,1,0,0,66,0.0,73,1,0,61.35,4193.4,0.0,130,0.0,4323.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,48,32.04,0,0,0,19.85,916.0,0.0,0,1537.92,2453.92,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,50,0,0,1,1,4,1,1,0,0,0,0,0,0,1,0,1,9,60,38.44,57,0,1,74.35,4453.3,0.0,0,2306.4,6759.7,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,47,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,7,8,10.36,20,0,1,51.3,411.6,15.02,0,82.88,479.46,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,37,0,0,1,1,5,1,0,0,1,0,0,0,0,1,0,1,5,27,19.32,30,0,1,49.85,1336.15,0.0,0,521.64,1857.79,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,28,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,42.42,0,0,0,19.65,19.65,0.0,0,42.42,62.07,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,57,0,0,1,1,2,1,0,0,0,0,0,0,0,12,0,1,2,2,35.42,0,0,0,20.3,31.9,0.0,0,70.84,102.74,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,57,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,29,0.0,21,0,1,45.0,1242.45,12.26,0,0.0,1230.19,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,42,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,32,32.02,3,0,1,54.2,1739.6,0.0,0,1024.64,2764.24,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,43,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,18,11.36,13,0,1,74.15,1345.75,0.0,0,204.48,1550.23,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,47,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,13,34.18,19,0,1,81.9,1028.9,0.0,0,444.34,1473.24,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,46,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,9,10.69,10,1,0,59.9,542.4,38.33,10,96.21,610.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,16.64,2,1,1,89.25,89.25,0.0,0,16.64,105.89,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,46,0,0,1,0,0,1,1,1,1,1,1,1,1,12,1,1,1,26,25.63,19,1,1,90.1,2312.55,47.79,0,666.38,2931.1400000000003,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5,21.01,0,0,0,19.25,86.05,0.0,0,105.05,191.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,56,0,0,1,1,2,1,1,1,1,1,0,1,1,24,1,1,4,72,27.88,30,1,0,108.4,7767.25,0.0,30,2007.36,9804.61,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,24,1,0,0,0,0,1,1,0,0,0,0,0,0,24,0,0,0,53,34.16,0,0,0,24.6,1279.0,37.68,0,1810.48,3051.8,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,23,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,3,19,0.0,52,0,1,34.95,610.2,0.0,0,0.0,610.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,62,0,0,1,1,2,1,1,1,1,1,1,0,0,24,0,1,1,72,28.37,18,0,1,69.85,5102.35,25.24,0,2042.64,7119.750000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,64,0,0,1,0,0,1,1,1,1,1,1,1,1,24,1,1,6,72,23.27,3,1,1,114.1,8086.4,0.0,0,1675.44,9761.84,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,20,1,0,1,1,2,1,1,1,1,1,1,1,1,24,1,1,1,23,27.97,51,1,1,91.1,2198.3,0.0,0,643.31,2841.61,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,37,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,5,2,7.27,0,0,0,20.3,40.25,0.0,0,14.54,54.79,1,0,1,0,0,1,0,0,0,0,1,0,0,1
0,53,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,10.14,0,0,0,21.05,21.05,0.0,0,10.14,31.19,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,49,0,0,0,0,0,1,0,0,0,0,1,0,1,12,1,0,0,19,43.11,2,1,1,87.7,1725.95,0.0,0,819.09,2545.04,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,41,0,0,1,1,1,0,0,0,0,1,1,0,1,24,0,0,0,54,0.0,19,1,0,46.0,2424.05,0.0,90,0.0,2514.05,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,64,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,33.53,30,1,1,54.65,189.1,0.0,0,100.59,289.69,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,32,0,0,1,1,1,1,0,0,0,0,0,0,0,24,1,0,0,70,26.85,0,0,0,20.15,1411.2,0.0,0,1879.5,3290.7,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,49,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,62,48.72,2,1,1,80.4,4981.15,0.0,0,3020.64,8001.789999999999,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,27,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,6,14,4.05,59,0,1,50.2,668.85,0.0,0,56.7,725.5500000000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,31,38.78,59,0,1,76.05,2227.8,0.0,0,1202.18,3429.9800000000005,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,61,0,0,0,0,0,0,0,1,0,1,0,1,1,24,0,0,0,60,0.0,4,1,1,53.6,3237.05,0.0,0,0.0,3237.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,64,0,0,1,1,3,1,0,0,0,0,0,0,0,24,0,1,6,69,11.47,0,0,0,20.15,1337.5,0.0,0,791.4300000000001,2128.9300000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,5,15,14.27,0,0,0,18.8,294.95,0.0,0,214.05,509.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,58,0,0,0,0,0,1,1,1,1,1,1,1,1,12,1,0,0,61,5.55,7,1,1,115.1,6993.65,0.0,0,338.55,7332.2,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,25,1,0,1,1,1,0,0,1,1,0,1,0,1,12,1,1,1,61,0.0,59,1,0,50.7,3088.75,0.0,20,0.0,3108.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,40,0,0,1,1,1,1,1,0,0,0,0,0,0,24,1,1,5,37,44.68,0,0,0,24.1,861.85,0.0,0,1653.16,2515.01,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,64,0,0,1,0,0,1,0,0,0,0,0,0,0,24,0,1,1,61,10.94,0,0,0,20.25,1278.8,5.15,0,667.3399999999999,1940.99,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,36,0,0,1,0,0,1,1,1,1,1,0,1,1,12,0,1,1,67,23.13,24,1,1,109.9,7332.4,0.0,0,1549.71,8882.11,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,32,0,0,1,1,3,1,1,0,1,1,0,1,1,1,1,1,8,9,23.42,30,1,1,102.6,897.75,0.0,0,210.78000000000003,1108.53,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,20,1,0,1,0,0,0,0,1,0,0,1,1,0,12,1,1,3,50,0.0,73,0,1,44.45,2188.45,0.0,0,0.0,2188.45,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,38,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,20,49.81,4,0,1,50.0,1003.05,2.81,0,996.2,1996.44,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,21,1,0,1,1,3,1,1,1,0,0,0,1,1,12,0,1,7,20,15.29,59,1,0,76.0,1588.75,7.3,70,305.79999999999995,1957.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,43,5.6,30,1,1,63.95,2737.05,0.0,0,240.8,2977.8500000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,63,0,0,1,1,2,1,1,0,0,0,0,1,0,1,0,1,9,30,21.72,19,0,0,85.45,2509.95,23.13,120,651.5999999999999,3258.42,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,33,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,6,69,34.49,29,0,1,85.4,5869.4,0.0,0,2379.81,8249.21,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,51,0,0,1,1,1,1,1,0,0,0,0,0,0,24,0,1,1,27,35.52,0,0,0,24.5,761.95,0.0,0,959.04,1720.9900000000002,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,25,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,21,39.85,52,1,1,61.65,1393.6,0.0,0,836.85,2230.45,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,60,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,3,23,36.14,0,0,0,19.3,486.2,0.0,0,831.22,1317.42,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,31,0,0,1,0,0,1,1,1,1,1,1,1,1,24,0,1,1,71,18.42,29,1,1,90.35,6325.25,0.0,0,1307.8200000000002,7633.07,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,42,0,0,0,0,0,1,0,1,0,0,1,1,0,12,0,0,0,44,34.98,2,0,1,65.4,2774.55,0.0,0,1539.12,4313.67,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,37,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,44.98,27,0,1,49.95,49.95,0.0,0,44.98,94.93,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,61,0,0,0,1,1,0,0,1,1,0,1,0,0,12,0,0,0,23,0.0,19,0,1,40.65,947.4,0.0,0,0.0,947.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,26,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,30.09,0,0,0,20.45,20.45,0.0,0,30.09,50.54,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,27,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,30,34.49,59,1,0,100.45,3096.9,0.0,80,1034.7,4211.6,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,23.34,16,0,1,44.45,44.45,0.0,0,23.34,67.79,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,28,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,29.74,59,0,1,50.4,137.25,0.0,0,89.22,226.47,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,56,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,12,17.85,19,0,1,84.05,966.55,0.0,0,214.2,1180.75,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,55,0,0,0,1,3,1,1,1,0,1,0,0,1,1,1,0,0,33,10.36,53,1,1,95.3,3275.15,0.0,0,341.88,3617.03,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,48,0,0,1,0,0,0,0,1,0,1,1,1,0,24,0,1,10,42,0.0,8,0,1,48.15,2032.3,0.0,0,0.0,2032.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,39,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,6,66,42.23,30,1,1,105.2,6936.85,0.0,0,2787.18,9724.03,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,23,1,0,1,1,3,1,0,0,0,1,1,0,1,12,0,1,2,46,6.26,48,1,0,90.95,4236.6,0.0,50,287.96,4574.56,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,31,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,15,30.22,12,0,1,91.0,1430.05,0.0,0,453.3,1883.35,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,43,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,3,19,7.42,17,0,1,49.6,962.9,0.0,0,140.98,1103.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,30,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,1,4,16,38.55,0,0,0,20.15,341.35,0.0,0,616.8,958.15,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,2.6,0,0,0,20.25,186.15,0.0,0,23.4,209.55,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,23,1,0,1,1,2,1,1,0,0,1,0,1,0,24,1,1,4,62,37.75,73,0,1,89.1,5411.65,0.0,0,2340.5,7752.15,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,3,26.38,25,0,1,50.5,147.75,0.0,0,79.14,226.89,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,21,1,0,1,1,1,1,1,1,1,1,0,0,1,12,1,1,7,41,14.73,82,1,1,101.6,3930.55,0.0,0,603.9300000000001,4534.4800000000005,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,33.16,0,0,0,19.0,348.8,0.0,0,596.8799999999999,945.6799999999998,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,53,0,0,1,0,0,1,1,1,1,0,0,1,0,12,0,1,6,71,5.22,10,0,1,95.65,6856.95,0.0,0,370.62,7227.57,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,45,0,0,0,0,0,1,1,0,0,0,0,0,0,24,1,0,0,68,37.79,0,0,0,24.15,1498.85,0.0,0,2569.72,4068.57,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,50,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,31.02,0,0,0,19.7,129.55,0.0,0,186.12,315.67,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1,52,0,0,0,0,0,1,1,0,0,0,0,0,0,24,0,0,0,15,40.97,0,0,0,25.05,369.1,0.0,0,614.55,983.65,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,32,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,19.87,19,0,1,54.45,87.3,0.0,0,39.74,127.04,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,25,1,0,1,0,0,1,0,1,1,1,1,1,1,24,1,1,9,72,16.05,46,1,1,83.7,6096.9,0.0,0,1155.6,7252.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,17,47.79,0,0,0,19.65,351.55,0.0,0,812.43,1163.98,0,0,1,0,0,0,0,0,0,0,0,0,0,1
