gender,age,under_30,senior_citizen,married,number_of_dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,churn_value,churn_score,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,new_user,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,cluster_carefree,cluster_price_sensitive,cluster_vanilla
1,46,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,59,0,0,29,5.69,0,0,0,19.85,573.05,0.0,0,165.01000000000002,738.06,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,56,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,76,1,4,37,6.99,22,1,0,90.35,3419.3,0.0,150,258.63,3827.93,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,57,0,0,1,0,1,1,1,1,0,1,0,0,12,0,0,35,1,6,59,14.49,25,0,1,65.5,3801.3,0.0,0,854.91,4656.21,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,29,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,69,0,0,27,1.31,53,0,1,56.15,1439.35,0.0,0,35.370000000000005,1474.7199999999998,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,36,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,45,1,1,17,0.0,10,0,1,34.4,592.75,0.0,0,0.0,592.75,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,31,0,0,1,0,1,0,0,0,0,0,0,0,24,0,0,20,1,9,58,18.68,0,0,0,20.75,1185.95,0.0,0,1083.44,2269.3900000000003,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,29,1,0,1,0,1,0,0,0,0,0,0,0,12,0,0,51,1,9,1,43.57,0,0,0,18.8,18.8,0.0,0,43.57,62.370000000000005,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,50,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,20,0,0,53,2.51,19,0,0,90.8,4921.2,0.0,60,133.03,5114.23,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,21,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,56,0,0,35,39.84,0,0,0,25.6,901.25,0.0,0,1394.4,2295.65,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,35,0,0,1,0,1,1,0,1,0,1,0,1,24,0,0,61,1,1,68,11.12,10,1,1,70.8,4859.95,0.0,0,756.16,5616.11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,20,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,33,1,1,47,10.07,0,0,0,25.4,1139.2,0.0,0,473.29,1612.49,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,51,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,38,0,0,9,42.41,8,0,1,76.85,663.55,0.0,0,381.69,1045.2399999999998,5,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,41,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,37,0,0,8,15.86,0,0,0,20.25,174.65,0.0,0,126.88,301.53,5,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,40,0,0,0,0,1,1,0,0,0,0,0,0,12,1,0,22,0,0,14,33.5,0,0,0,24.8,321.7,0.0,0,469.0,790.7,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,26,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,75,0,0,45,33.73,30,1,1,115.65,5125.5,0.0,0,1517.85,6643.35,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,21,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,57,0,0,8,1.28,42,0,1,74.6,548.9,0.0,0,10.24,559.14,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,40,0,0,1,2,1,0,1,1,1,0,1,1,12,1,0,80,1,7,66,39.45,19,1,1,103.15,7031.3,0.0,0,2603.7000000000003,9635.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,1,0,1,1,1,1,1,1,0,0,24,0,0,42,1,5,72,42.55,18,0,1,72.1,5016.65,0.0,0,3063.6,8080.25,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,47,0,0,1,2,1,1,0,0,0,0,0,0,24,0,0,67,1,4,23,35.86,0,0,0,25.1,611.45,0.0,0,824.78,1436.23,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,27,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,62,0,0,4,6.5,73,0,1,80.15,319.85,0.0,0,26.0,345.85,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,58,0,0,1,3,1,1,0,0,0,0,0,0,24,0,0,52,1,8,6,31.73,0,0,0,25.4,153.3,0.0,0,190.38,343.68,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,64,0,0,1,0,1,1,0,0,0,0,0,0,12,1,0,78,1,7,56,32.93,0,0,0,24.45,1431.65,0.0,0,1844.08,3275.73,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,56,0,0,1,0,1,1,0,0,0,0,0,0,24,0,0,35,1,7,72,39.98,0,0,0,25.0,1849.2,0.0,0,2878.56,4727.76,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,64,0,0,1,0,1,1,1,1,1,0,1,1,24,1,0,52,1,9,72,16.58,30,1,1,85.25,6083.1,0.0,0,1193.7599999999998,7276.860000000001,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,0,0,1,3,1,0,0,0,0,0,0,0,24,0,0,35,1,10,23,34.04,0,0,0,19.6,426.65,0.0,0,782.92,1209.57,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,52,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,74,0,0,35,38.82,19,0,0,50.15,1655.35,0.0,130,1358.7,3144.05,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,54,0,0,1,0,1,1,0,0,0,0,0,0,12,0,0,65,1,5,12,45.15,0,0,0,26.4,314.95,0.0,0,541.8,856.75,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,33,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,64,0,0,40,8.36,0,0,0,20.15,804.85,0.0,0,334.4,1139.25,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,21,1,0,1,2,0,0,1,1,1,0,1,1,1,0,0,76,1,9,7,0.0,47,1,1,58.85,465.7,0.0,0,0.0,465.7,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,62,0,0,1,3,1,1,1,1,0,0,1,0,1,1,0,49,1,8,70,32.38,53,0,1,97.55,6669.05,0.0,0,2266.6000000000004,8935.650000000001,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,31,0,0,1,1,1,0,0,0,0,0,0,0,24,0,0,50,1,7,60,21.98,0,0,0,19.65,1161.75,0.0,0,1318.8,2480.55,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,27,1,0,1,0,0,0,0,0,0,0,0,0,12,1,0,21,1,8,39,0.0,48,0,1,25.25,947.75,0.0,0,0.0,947.75,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,53,0,0,1,0,1,1,1,1,1,1,1,1,24,0,0,53,1,5,72,6.29,8,1,1,114.45,8375.05,0.0,0,452.88,8827.929999999998,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,49,0,0,1,0,1,1,0,1,0,1,1,0,12,1,0,77,1,3,54,48.45,28,0,1,70.7,3770.0,0.0,0,2616.3,6386.3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,58,0,0,1,0,1,0,1,1,1,1,1,0,24,0,0,64,1,7,63,6.33,30,0,1,75.55,4707.85,0.0,0,398.79,5106.64,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,40,0,0,1,3,1,1,0,1,0,1,0,0,24,1,0,43,1,9,71,33.67,75,0,1,84.8,6152.4,0.0,0,2390.57,8542.97,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,56,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,49,0,0,42,23.25,0,0,0,20.65,958.1,0.0,0,976.5,1934.6,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,27,1,0,0,0,1,0,0,0,0,0,0,0,24,0,0,72,0,0,47,6.61,0,0,0,20.45,943.0,0.0,0,310.67,1253.67,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,20,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,61,0,0,11,0.0,73,0,1,35.65,425.1,0.0,0,0.0,425.1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,41,0,0,0,0,1,1,0,1,1,1,1,0,24,1,0,20,0,0,69,49.35,30,0,1,97.65,6743.55,0.0,0,3405.15,10148.7,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,21,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,36,0,0,5,29.74,42,0,1,82.75,417.75,0.0,0,148.7,566.45,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,19,1,0,1,0,1,1,0,0,0,0,0,0,24,1,0,56,1,1,71,24.72,0,0,0,24.4,1725.4,0.0,0,1755.12,3480.52,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,28,1,0,0,0,1,1,0,1,0,0,0,0,12,1,0,55,0,0,29,39.35,69,0,1,55.25,1620.2,0.0,0,1141.15,2761.3500000000004,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,39,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,49,1,3,52,44.65,3,0,1,61.35,3169.55,0.0,0,2321.8,5491.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,1,1,1,1,1,0,0,1,12,0,0,33,0,0,68,20.29,29,1,1,76.75,5233.25,0.0,0,1379.72,6612.97,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,61,0,0,1,1,1,0,0,0,0,0,0,0,24,0,0,47,1,9,46,47.5,0,0,0,19.4,967.85,0.0,0,2185.0,3152.85,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,63,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,53,0,0,8,30.53,26,1,1,54.75,438.05,0.0,0,244.24,682.29,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,23,1,0,1,0,1,0,0,0,0,0,0,0,24,0,0,36,1,10,72,27.97,0,0,0,19.7,1421.9,0.0,0,2013.84,3435.74,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,38,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,70,0,0,17,25.62,0,0,0,19.9,323.15,0.0,0,435.54,758.69,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,42,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,70,0,0,3,12.66,28,1,1,107.95,318.6,0.0,0,37.98,356.58000000000004,3,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
1,52,0,0,0,0,0,0,0,1,1,0,1,1,12,1,0,62,0,0,51,0.0,24,1,1,56.4,2928.5,0.0,0,0.0,2928.5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,52,0,0,1,1,1,0,0,0,0,0,0,0,24,0,0,42,1,4,6,25.05,0,0,0,20.1,100.35,0.0,0,150.3,250.65,4,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,51,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,58,1,5,3,2.97,7,1,1,94.9,273.2,0.0,0,8.91,282.11,5,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
0,62,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,45,1,4,30,5.56,8,0,0,49.9,1441.95,0.0,100,166.79999999999998,1708.75,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,39,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,37,0,0,31,6.4,24,0,1,71.05,2168.15,0.0,0,198.4,2366.55,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,57,0,0,0,0,1,0,1,0,1,1,1,1,24,0,0,41,0,0,45,37.39,30,1,1,81.65,3618.7,0.0,0,1682.55,5301.25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30,0,0,1,0,1,1,1,1,1,0,0,0,12,0,0,67,1,5,64,13.8,48,0,1,89.45,5692.65,0.0,0,883.2,6575.849999999999,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59,0,0,1,5.02,0,0,0,19.05,19.05,0.0,0,5.02,24.07,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0,51,0,0,1,1,1,1,1,1,1,1,1,1,24,0,0,32,0,0,72,24.95,13,1,1,114.45,8100.55,0.0,0,1796.4,9896.95,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,61,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,58,1,4,7,31.43,24,0,0,44.25,313.45,0.0,0,220.01,533.46,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,43,0,0,1,0,1,1,0,1,1,1,0,0,12,1,0,38,1,6,66,11.72,20,0,1,90.55,6130.95,0.0,0,773.5200000000001,6904.47,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,61,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,72,1,2,40,1.89,0,0,0,20.4,745.3,0.0,0,75.6,820.9,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,24,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,39,0,0,16,25.71,48,1,1,71.4,1212.1,0.0,0,411.36,1623.46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,19,1,0,1,0,1,1,0,0,0,0,0,0,24,0,0,51,1,9,67,3.28,0,0,0,24.85,1583.5,0.0,0,219.76,1803.26,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,45,0,0,1,0,1,0,1,1,1,0,1,1,12,1,0,65,1,2,41,9.85,14,1,1,104.45,4162.05,0.0,0,403.85,4565.900000000001,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,58,0,0,1,1,1,0,0,0,0,0,0,0,24,1,0,59,1,2,56,48.56,0,0,0,19.8,1119.9,0.0,0,2719.36,3839.26,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,25,1,0,0,0,1,1,1,1,1,1,1,1,24,1,0,20,0,0,72,48.52,51,1,0,116.45,8013.55,0.0,90,3493.44,11596.99,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,58,0,0,1,0,1,0,0,0,0,0,0,0,24,0,0,40,1,1,54,32.72,0,0,0,20.05,1102.4,0.0,0,1766.88,2869.28,5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,63,0,0,0,0,1,0,0,0,1,1,0,1,24,1,0,45,0,0,50,29.8,26,1,1,89.7,4304.5,0.0,0,1490.0,5794.5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,33,0,0,1,0,1,0,1,0,0,0,0,0,12,0,0,30,1,10,27,9.01,5,0,1,48.7,1421.75,0.0,0,243.27,1665.02,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,56,0,0,0,0,1,0,1,1,0,0,1,1,12,1,0,77,0,0,62,38.33,30,1,1,74.3,4698.05,0.0,0,2376.46,7074.51,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,59,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,63,0,0,12,37.63,26,0,0,54.3,654.5,0.0,130,451.56000000000006,1236.06,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,31,0,0,1,8,1,0,0,1,0,1,0,0,24,1,0,48,1,2,54,46.7,75,0,1,79.95,4362.05,0.0,0,2521.8,6883.85,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,49,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,63,0,0,68,2.83,0,0,0,20.05,1386.9,0.0,0,192.44,1579.34,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,20,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32,0,0,20,31.02,0,0,0,19.4,415.4,0.0,0,620.4,1035.8,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,46,0,0,1,0,1,1,0,0,1,0,0,0,12,0,0,41,1,4,50,10.33,6,0,1,54.9,2614.1,0.0,0,516.5,3130.6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,42,0,0,0,0,1,1,0,0,0,0,0,0,24,1,0,38,0,0,58,2.38,0,0,0,24.45,1513.6,0.0,0,138.04,1651.64,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,41,0,0,1,3,1,1,0,1,0,0,1,0,1,1,0,34,1,4,35,48.08,53,0,0,89.65,3161.6,0.0,40,1682.8,4884.4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,31,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,45,0,0,2,10.81,13,0,1,45.4,80.95,0.0,0,21.62,102.57,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,35,0,0,1,0,1,1,1,0,1,1,0,1,24,0,0,62,1,3,63,12.15,21,1,1,75.7,4676.7,0.0,0,765.45,5442.15,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,35,0,0,1,0,1,1,1,1,1,0,1,1,12,1,0,55,1,8,58,37.95,18,1,1,110.65,6526.65,0.0,0,2201.1000000000004,8727.75,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,37,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,31,1,10,27,20.96,0,0,0,20.55,583.3,0.0,0,565.9200000000001,1149.22,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,57,0,0,1,0,1,1,1,1,1,1,1,1,24,1,0,24,1,7,71,9.44,9,1,1,115.15,8078.1,0.0,0,670.24,8748.34,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,35,0,0,0,0,1,0,0,0,1,0,0,1,12,0,0,63,0,0,63,27.38,9,1,1,58.55,3503.5,0.0,0,1724.9399999999998,5228.44,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,40,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,63,1,8,71,26.56,7,1,0,93.25,6669.45,0.0,90,1885.76,8645.21,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,51,0,0,1,1,1,0,0,0,0,0,0,0,24,1,0,27,1,10,68,46.61,0,0,0,19.35,1292.65,0.0,0,3169.48,4462.13,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,32,0,0,1,2,1,0,1,0,0,0,0,0,1,1,0,58,1,10,1,26.26,22,0,1,48.75,48.75,0.0,0,26.26,75.01,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,37,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,26,0,0,28,3.25,11,0,1,54.9,1505.15,0.0,0,91.0,1596.15,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,54,0,0,1,2,1,1,0,0,0,0,0,0,24,0,0,71,1,3,72,47.69,0,0,0,24.75,1859.1,0.0,0,3433.68,5292.78,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,36,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,52,0,0,2,46.78,12,0,0,91.15,168.5,0.0,10,93.56,272.06,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
0,39,0,0,1,0,1,1,1,1,1,1,1,1,24,1,0,43,1,4,68,38.38,20,1,1,92.2,6392.85,0.0,0,2609.84,9002.69,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,54,0,0,1,0,1,0,0,0,0,0,0,0,24,1,0,77,1,10,57,23.28,0,0,0,19.6,1134.25,0.0,0,1326.96,2461.21,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,45,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,78,1,9,54,0.0,9,0,1,30.4,1621.35,0.0,0,0.0,1621.35,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,60,0,0,1,0,1,0,1,1,1,0,0,0,12,1,0,21,1,8,44,44.87,20,0,0,61.5,2722.2,0.0,150,1974.28,4846.48,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,64,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,36,1,10,42,16.67,17,0,1,69.4,3058.3,0.0,0,700.1400000000001,3758.440000000001,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27,1,0,1,1,1,1,0,0,0,0,0,0,24,0,0,67,1,1,72,35.33,0,0,0,24.75,1769.6,0.0,0,2543.76,4313.36,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,26,1,0,1,0,1,1,1,1,1,1,1,1,24,0,0,39,1,3,71,9.5,76,1,1,91.05,6293.75,0.0,0,674.5,6968.25,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,20,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,61,1,5,23,14.53,48,1,1,73.65,1642.75,0.0,0,334.19,1976.94,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,35,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,78,0,0,30,9.27,0,0,0,19.4,578.5,0.0,0,278.1,856.5999999999999,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,40,0,0,0,0,1,1,0,0,0,0,0,0,12,0,0,80,0,0,35,49.13,0,0,0,26.2,954.9,0.0,0,1719.5500000000002,2674.4500000000003,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,54,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,39,0,0,1,15.9,27,0,0,43.85,43.85,0.0,10,15.9,69.75,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,22,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,32,0,0,22,15.77,42,0,1,69.7,1490.4,0.0,0,346.94,1837.34,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,26,1,0,1,0,0,0,1,1,1,0,0,0,24,0,0,70,1,5,7,0.0,58,0,1,38.55,280.0,0.0,0,0.0,280.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,46,0,0,0,0,0,0,1,1,1,1,0,1,24,1,0,40,0,0,36,0.0,9,1,1,53.1,1901.25,0.0,0,0.0,1901.25,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,39,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,74,1,7,34,9.66,0,0,0,20.65,716.4,0.0,0,328.44,1044.84,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,25,1,0,1,0,1,1,1,1,1,0,0,0,24,0,0,74,1,1,72,32.67,48,0,1,64.45,4720.0,0.0,0,2352.24,7072.24,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,48,0,0,1,1,1,1,0,0,0,0,0,0,24,0,0,45,1,9,36,34.79,0,0,0,25.1,930.95,0.0,0,1252.44,2183.3900000000003,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,35,0,0,1,1,1,1,1,1,1,1,0,0,12,1,0,41,1,3,71,34.53,19,0,0,95.15,6770.85,0.0,0,2451.63,9222.48,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,33,0,0,1,0,1,0,0,0,1,0,1,1,12,1,0,37,1,1,17,28.83,5,1,1,96.65,1588.25,0.0,0,490.11,2078.36,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,26,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,43,0,0,1,5.63,52,1,1,75.5,75.5,0.0,0,5.63,81.13,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,44,0,0,1,3,1,0,0,0,0,0,0,0,24,0,0,24,1,7,12,4.71,0,0,0,19.7,258.35,0.0,0,56.52,314.87,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,51,0,0,1,0,1,0,0,0,0,0,0,0,24,0,0,25,1,6,72,43.91,0,0,0,20.5,1502.25,0.0,0,3161.5199999999995,4663.77,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44,0,0,1,35.88,0,0,0,19.2,19.2,0.0,0,35.88,55.08,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0,50,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,26,1,9,60,38.44,57,0,1,74.35,4453.3,0.0,0,2306.4,6759.7,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,38,0,0,1,0,0,0,0,1,1,1,1,0,24,0,0,55,1,10,61,0.0,17,0,1,51.35,3244.4,0.0,0,0.0,3244.4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,27,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,40,1,9,6,5.69,27,0,1,45.65,323.45,0.0,0,34.14,357.59,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,29,1,0,1,1,1,0,0,0,0,0,0,0,24,0,0,76,1,9,72,27.16,0,0,0,20.3,1401.15,0.0,0,1955.52,3356.67,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,42,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,43,0,0,32,32.02,3,0,1,54.2,1739.6,0.0,0,1024.64,2764.24,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,52,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,70,1,1,65,19.84,2,1,0,90.65,5931.0,0.0,110,1289.6,7330.6,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,54,0,0,1,2,0,0,1,0,0,0,1,1,1,1,0,64,1,10,45,0.0,18,1,1,50.9,2333.85,0.0,0,0.0,2333.85,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,20,1,0,0,0,1,1,0,0,0,0,0,0,12,0,0,55,0,0,42,27.64,0,0,0,25.05,949.85,0.0,0,1160.88,2110.73,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,64,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,40,0,0,8,11.58,7,0,1,74.85,572.45,0.0,0,92.64,665.09,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,38,0,0,0,2,1,0,0,0,0,0,0,0,24,0,0,50,0,0,32,16.94,0,0,0,20.5,696.8,0.0,0,542.08,1238.88,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,33,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,35,0,0,1,46.23,25,0,1,47.95,47.95,0.0,0,46.23,94.18,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,25,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,63,1,7,1,40.63,52,0,0,45.0,45.0,0.0,10,40.63,95.63,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
