gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,city,zip_code,latitude,longitude,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn_value,churn_score,cltv,churn_reason,referred_a_friend,number_of_referrals,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_category,pop_density,new_user
1,39,0,0,1,0,0,Covelo,95428,39.83307,-123.178765,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),0,72,6361,NA,1,9,None,10.87,DSL,24,1,1,85.9,6110.75,0.0,0,782.64,6893.39,4,0,NA,11,0
1,57,0,0,0,0,0,Duncans Mills,95430,38.445603,-123.063756,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,74,2618,NA,0,0,None,3.49,None,0,0,0,20.15,1046.2,0.0,0,164.03,1210.23,3,0,NA,185,0
0,22,1,0,0,0,0,Elk,95432,39.108252,-123.645121,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,0,33,5870,NA,0,0,Offer E,18.62,DSL,51,0,1,50.3,92.75,0.0,0,37.24,129.99,5,0,NA,6,1
1,49,0,0,1,0,0,Forestville,95436,38.499302,-122.92444,2,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,0,26,5251,NA,0,0,Offer E,26.58,Fiber Optic,23,0,1,80.15,194.55,0.0,0,53.16,247.71,3,0,NA,236,1
1,26,1,0,1,0,0,Fort Bragg,95437,39.455555,-123.683979,12,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,0,57,3097,NA,1,1,Offer D,46.88,Cable,73,0,1,51.25,612.1,0.0,0,562.5600000000001,1174.66,3,0,NA,151,0
0,61,0,0,1,1,1,Geyserville,95441,38.731771,-123.064272,69,1,0,Fiber optic,0,0,0,1,1,1,Two year,1,Credit card (automatic),0,34,6166,NA,1,6,None,12.02,Fiber Optic,30,1,1,95.2,6671.7,0.0,0,829.38,7501.08,4,0,NA,20,0
0,47,0,0,1,0,0,Graton,95444,38.434362,-122.86891,64,1,1,DSL,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),0,26,4222,NA,1,4,None,6.59,Cable,20,0,1,76.1,4818.8,0.0,0,421.76,5240.56,4,0,NA,2764,0
0,56,0,0,1,1,3,Guerneville,95446,38.52576,-123.013347,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),0,25,6349,NA,1,3,None,40.66,Fiber Optic,21,1,1,115.55,7159.05,0.0,0,2520.92,9679.97,3,0,NA,144,0
0,23,1,0,1,1,2,Healdsburg,95448,38.618347,-122.908422,63,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,40,4392,NA,1,5,None,28.92,None,0,0,0,24.65,1574.5,0.0,0,1821.96,3396.46,4,0,NA,89,0
1,34,0,0,0,0,0,Hopland,95449,38.93706,-123.118111,53,0,0,DSL,1,1,1,1,1,0,One year,1,Electronic check,0,28,5183,NA,0,0,None,0.0,DSL,25,0,1,53.6,2879.2,0.0,0,0.0,2879.2,3,0,NA,12,0
0,20,1,0,1,1,1,Jenner,95450,38.505995,-123.187019,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,79,4573,NA,1,10,None,8.04,None,0,0,0,19.45,86.05,0.0,0,40.2,126.25,3,0,NA,14,0
1,32,0,0,1,1,3,Kenwood,95452,38.419525,-122.521585,62,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Bank transfer (automatic),0,36,5735,NA,1,4,None,28.64,Fiber Optic,52,1,0,101.15,6638.35,0.0,30,1775.68,8444.03,3,0,NA,97,0
1,28,1,0,1,0,0,Lakeport,95453,39.080469,-122.955176,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,0,33,4702,NA,1,5,None,2.36,DSL,69,0,1,56.8,3112.05,0.0,0,129.79999999999998,3241.8500000000004,4,0,NA,134,0
1,25,1,0,1,1,2,Little River,95456,39.245911,-123.77214,72,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),0,41,4603,NA,1,6,None,22.05,None,0,0,0,20.1,1326.25,0.0,0,1587.6,2913.8500000000004,4,0,NA,79,0
0,59,0,0,1,0,0,Lower Lake,95457,38.925545,-122.549083,36,0,0,DSL,1,0,1,1,1,1,One year,0,Credit card (automatic),0,69,3671,NA,1,7,None,0.0,DSL,24,1,1,60.7,2234.55,0.0,0,0.0,2234.55,3,0,NA,19,0
0,47,0,0,1,0,0,Lucerne,95458,39.141934,-122.770679,25,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,77,5682,NA,1,3,None,25.08,None,0,0,0,20.95,495.15,0.0,0,627.0,1122.15,4,0,NA,63,0
1,44,0,0,0,0,0,Mendocino,95460,39.305545,-123.743697,36,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,79,4904,NA,0,0,None,49.85,None,0,0,0,19.25,679.8,0.0,0,1794.6,2474.4,3,0,NA,84,0
0,55,0,0,0,0,0,Middletown,95461,38.787446,-122.58675,1,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,0,36,2438,NA,0,0,None,42.19,Cable,29,1,1,62.8,62.8,0.0,0,42.19,104.99,5,0,NA,27,1
1,25,1,0,1,0,0,Monte Rio,95462,38.471049,-123.015549,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Electronic check,0,62,5551,NA,0,0,None,21.96,Fiber Optic,59,1,1,105.5,7544.0,0.0,0,1581.12,9125.12,3,0,NA,241,0
0,50,0,0,1,1,1,Navarro,95463,39.182916,-123.552571,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,59,6144,NA,1,2,None,41.19,None,0,0,0,19.85,1188.25,0.0,0,2430.21,3618.46,3,0,NA,15,0
1,54,0,0,0,0,0,Occidental,95465,38.415003,-122.998726,1,1,0,DSL,0,0,1,1,1,1,One year,0,Credit card (automatic),0,23,2900,NA,0,0,None,36.05,DSL,30,1,1,74.1,74.1,0.0,0,36.05,110.15,5,0,NA,50,1
1,62,0,0,1,1,2,Philo,95466,39.094102,-123.500853,30,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,0,51,3094,NA,1,9,None,24.56,Fiber Optic,18,1,1,107.5,3242.5,0.0,0,736.8,3979.3,4,0,NA,10,0
0,42,0,0,0,0,0,Point Arena,95468,38.911299,-123.609588,64,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,27,6036,NA,0,0,None,38.96,None,0,0,0,19.55,1240.15,0.0,0,2493.44,3733.59,3,0,NA,19,0
0,20,1,0,0,0,0,Potter Valley,95469,39.408634,-123.045516,63,1,1,DSL,1,1,1,1,0,0,One year,0,Bank transfer (automatic),0,40,5082,NA,0,0,None,38.37,Cable,59,0,1,68.8,4111.35,0.0,0,2417.31,6528.66,3,0,NA,10,0
1,60,0,0,0,0,0,Sebastopol,95472,38.398815,-122.861923,62,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),0,61,5466,NA,0,0,None,6.05,DSL,22,1,1,84.5,5193.2,0.0,0,375.1,5568.3,4,0,NA,409,0
0,19,1,0,1,1,1,Sonoma,95476,38.25485,-122.461799,67,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,71,6060,NA,1,6,None,40.96,Fiber Optic,47,1,1,111.2,7530.8,0.0,0,2744.32,10275.12,4,0,NA,316,0
1,37,0,0,1,0,0,Upper Lake,95485,39.220368,-122.907693,70,1,1,DSL,1,0,0,1,1,1,Two year,1,Bank transfer (automatic),0,68,5880,NA,1,5,None,43.81,DSL,17,1,1,80.6,5460.2,0.0,0,3066.7000000000003,8526.9,3,0,NA,24,0
1,50,0,0,0,0,0,Willits,95490,39.492046,-123.375818,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,27,3469,NA,0,0,None,19.3,Fiber Optic,25,0,0,75.6,402.5,0.0,10,96.5,509.0,3,0,NA,34,0
1,42,0,0,1,0,0,Windsor,95492,38.527297,-122.810044,24,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,0,70,5623,NA,1,6,None,0.0,DSL,27,1,1,57.6,1367.75,0.0,0,0.0,1367.75,4,0,NA,1499,0
0,55,0,0,1,0,0,Yorkville,95494,38.888351,-123.239647,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),0,64,5444,NA,1,7,None,4.32,Fiber Optic,18,1,1,110.6,7962.2,0.0,0,311.04,8273.24,3,0,NA,1,0
1,26,1,0,1,0,0,The Sea Ranch,95497,38.696659,-123.436861,66,1,0,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),0,79,5313,NA,1,9,None,24.27,Cable,59,0,1,58.2,3810.8,0.0,0,1601.82,5412.62,3,0,NA,81,0
1,41,0,0,1,0,0,Eureka,95501,40.796621,-124.15428,45,1,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,0,56,2934,NA,1,10,None,26.01,Cable,29,1,1,81.0,3533.6,0.0,0,1170.45,4704.05,3,0,NA,3403,0
1,47,0,0,1,1,3,Eureka,95503,40.737431,-124.108897,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,76,4131,NA,1,5,None,38.39,None,0,0,0,19.7,1396.9,0.0,0,2648.91,4045.81,5,0,NA,279,0
1,57,0,0,0,0,0,Blocksburg,95514,40.309088,-123.668201,28,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),0,37,3354,NA,0,0,None,38.97,Cable,3,0,1,59.55,1646.45,0.0,0,1091.16,2737.61,3,0,NA,3,0
1,48,0,0,0,0,0,Arcata,95521,40.839958,-124.003757,36,1,0,DSL,1,1,1,1,0,1,One year,1,Mailed check,0,22,3235,NA,0,0,None,32.0,Cable,23,1,0,75.55,2680.15,0.0,100,1152.0,3932.15,4,0,NA,378,0
0,32,0,0,1,0,0,Burnt Ranch,95527,40.854512,-123.450097,42,0,0,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),0,71,3844,NA,1,6,None,0.0,DSL,26,1,1,45.1,2049.05,0.0,0,0.0,2049.05,4,0,NA,5,0
0,50,0,0,0,0,0,Carlotta,95528,40.497283,-123.93037,48,1,1,DSL,1,0,0,1,0,1,One year,1,Bank transfer (automatic),0,56,2667,NA,0,0,Offer B,44.76,DSL,18,1,1,70.95,3629.2,0.0,0,2148.48,5777.68,3,0,NA,11,0
1,32,0,0,1,1,1,Fields Landing,95537,40.726949,-124.217378,11,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,63,5359,NA,1,3,Offer D,2.52,None,0,0,0,20.9,202.3,0.0,0,27.72,230.02,5,0,NA,1548,0
0,47,0,0,0,0,0,Fortuna,95540,40.584991,-124.121504,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,38,3331,NA,0,0,None,13.86,None,0,0,0,19.95,147.5,0.0,0,97.02,244.52,3,0,NA,492,0
1,27,1,0,0,0,0,Garberville,95542,40.057784,-123.679461,3,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,56,5756,NA,0,0,None,26.33,None,0,0,0,24.6,86.35,0.0,0,78.99,165.33999999999995,4,0,NA,13,1
0,47,0,0,0,0,0,Gasquet,95543,41.867908,-123.794144,8,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,0,35,4490,NA,0,0,None,41.13,DSL,27,1,1,66.7,579.0,0.0,0,329.04,908.04,3,0,NA,8,0
0,42,0,0,1,1,3,Hoopa,95546,41.163637,-123.704841,32,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Mailed check,0,52,5288,NA,1,1,None,43.37,Fiber Optic,76,1,0,94.8,3131.55,0.0,40,1387.84,4559.39,4,0,NA,26,0
0,35,0,0,1,0,0,Hydesville,95547,40.557314,-124.081662,60,1,0,DSL,1,1,1,1,0,0,One year,1,Bank transfer (automatic),0,48,4053,NA,1,4,Offer B,43.57,DSL,30,0,1,65.85,3928.3,0.0,0,2614.2,6542.5,3,0,NA,162,0
1,21,1,0,1,0,0,Klamath,95548,41.572813,-124.035011,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,54,3831,NA,1,9,Offer D,49.6,None,0,0,0,19.95,187.75,0.0,0,496.0,683.75,4,0,NA,16,0
1,33,0,0,1,0,0,Kneeland,95549,40.664483,-123.865325,71,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,42,4015,NA,1,5,None,43.37,None,0,0,0,24.65,1710.15,0.0,0,3079.27,4789.42,4,0,NA,7,0
1,61,0,0,1,0,0,Mad River,95552,40.390301,-123.412327,43,0,0,DSL,1,1,0,1,1,0,One year,1,Bank transfer (automatic),0,43,5656,NA,1,2,Offer B,0.0,Cable,6,0,1,51.25,2151.6,0.0,0,0.0,2151.6,3,0,NA,1,0
1,47,0,0,1,0,0,Myers Flat,95554,40.267158,-123.805913,23,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,0,49,5140,NA,1,6,Offer D,38.93,Cable,4,0,1,54.25,1221.55,0.0,0,895.39,2116.94,5,0,NA,11,0
1,28,1,0,1,0,0,Orick,95555,41.336354,-124.044354,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,79,5398,NA,1,8,None,12.87,None,0,0,0,19.4,1496.45,0.0,0,926.64,2423.09,3,0,NA,5,0
0,56,0,0,1,0,0,Orleans,95556,41.269521,-123.546958,22,1,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),0,28,3733,NA,1,8,Offer D,7.68,DSL,7,0,0,56.25,1292.2,0.0,100,168.95999999999998,1561.16,4,0,NA,4,0
1,19,1,0,0,0,0,Petrolia,95558,40.274302,-124.210902,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,45,3513,NA,0,0,None,0.0,Cable,52,0,1,25.15,25.15,0.0,0,0.0,25.15,5,0,NA,2,1
0,57,0,0,0,0,0,Phillipsville,95559,40.184094,-123.745487,69,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,31,6059,NA,0,0,None,22.24,None,0,0,0,23.95,1713.1,0.0,0,1534.56,3247.66,3,0,NA,10,0
0,45,0,0,0,0,0,Redway,95560,40.142256,-123.852927,50,0,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,0,36,5052,NA,0,0,Offer B,0.0,DSL,7,0,1,35.4,1748.9,0.0,0,0.0,1748.9,3,0,NA,49,0
1,22,1,0,1,0,0,Samoa,95564,40.809636,-124.189977,15,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,67,4891,NA,1,6,None,30.09,Fiber Optic,71,0,1,75.35,1114.55,0.0,0,451.35,1565.9,5,0,NA,139,0
0,56,0,0,0,0,0,Scotia,95565,40.440636,-124.098739,31,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,29,5363,NA,0,0,None,25.58,None,0,0,0,20.4,609.1,0.0,0,792.9799999999999,1402.08,3,0,NA,32,0
1,64,0,0,1,0,0,Redcrest,95569,40.363446,-123.835041,0,0,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),0,30,4740,NA,1,2,None,0.0,DSL,8,0,1,56.05,560.5,0.0,0,0.0,560.5,4,0,NA,6,0
1,55,0,0,0,0,0,Weott,95571,40.310119,-123.909449,8,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,71,3087,NA,0,0,None,23.46,None,0,0,0,20.0,141.6,0.0,0,187.68,329.28,3,0,NA,359,0
0,20,1,0,1,0,0,Willow Creek,95573,40.949012,-123.655847,64,1,0,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),0,28,4515,NA,1,5,Offer B,26.64,DSL,71,1,1,73.05,4688.65,0.0,0,1704.96,6393.61,3,0,NA,15,0
1,27,1,0,1,0,0,Leggett,95585,39.873371,-123.741474,28,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,41,5145,NA,1,3,None,42.33,None,0,0,0,20.5,563.05,0.0,0,1185.24,1748.29,4,0,NA,9,0
1,39,0,0,1,0,0,Piercy,95587,39.955587,-123.681175,57,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),0,31,6354,NA,1,5,Offer B,3.72,Fiber Optic,11,1,1,100.75,5985.0,0.0,0,212.04,6197.04,3,0,NA,15,0
0,58,0,0,0,0,0,Zenia,95595,40.170357,-123.417298,19,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,0,50,2831,NA,0,0,None,19.1,None,0,0,0,19.95,373.5,0.0,0,362.9,736.4000000000001,4,0,NA,1,0
1,21,1,0,1,0,0,Auburn,95602,38.99003,-121.114408,51,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,0,30,5528,NA,0,0,Offer B,0.0,DSL,42,1,1,49.65,2553.35,0.0,0,0.0,2553.35,3,0,NA,355,0
1,51,0,0,1,0,0,Auburn,95603,38.912881,-121.082766,67,1,1,DSL,1,1,1,0,0,0,Two year,0,Mailed check,0,20,5441,NA,1,5,None,22.83,Cable,22,0,1,65.65,4322.85,0.0,0,1529.61,5852.46,3,0,NA,713,0
0,43,0,0,1,1,2,West Sacramento,95605,38.592745,-121.540036,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,28,2606,NA,1,3,None,16.67,None,0,0,0,20.45,250.8,0.0,0,183.37,434.17,5,0,NA,3636,0
0,38,0,0,1,0,0,Brooks,95606,38.809804,-122.241383,72,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),0,21,4147,NA,1,8,None,0.0,Cable,15,1,1,60.95,4549.05,0.0,0,0.0,4549.05,4,0,NA,5,0
0,59,0,0,1,0,0,Capay,95607,38.681651,-122.130569,66,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,0,22,4845,NA,1,9,Offer A,45.03,None,0,0,0,20.35,1359.5,0.0,0,2971.98,4331.48,5,0,NA,3,0
1,43,0,0,0,0,0,Citrus Heights,95610,38.69508,-121.271616,9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,64,4283,NA,0,0,None,46.94,None,0,0,0,19.5,178.85,0.0,0,422.46,601.31,4,0,NA,5638,0
1,59,0,0,0,0,0,Clarksburg,95612,38.384648,-121.578701,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,68,5841,NA,0,0,None,9.27,Fiber Optic,28,0,1,75.2,633.85,0.0,0,83.42999999999999,717.28,5,0,NA,22,0
0,28,1,0,1,0,0,Cool,95614,38.880622,-120.973865,48,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),0,74,2319,NA,1,9,Offer B,22.36,Fiber Optic,59,1,1,111.45,5315.1,0.0,0,1073.28,6388.38,3,0,NA,108,0
0,23,1,0,0,0,0,Courtland,95615,38.311609,-121.554034,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,78,3963,NA,0,0,None,4.29,Fiber Optic,85,0,1,70.15,735.5,0.0,0,42.9,778.4,3,0,NA,36,0
1,47,0,0,1,0,0,Citrus Heights,95621,38.69549,-121.307864,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),0,42,6434,NA,1,8,Offer A,43.29,DSL,16,1,0,92.0,6474.4,0.0,110,3116.88,9701.28,3,0,NA,5863,0
1,63,0,0,1,0,0,El Dorado,95623,38.63153,-120.842609,51,1,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),0,43,6261,NA,1,10,Offer B,33.93,DSL,13,1,1,85.5,4421.95,0.0,0,1730.43,6152.38,3,0,NA,73,0
0,41,0,0,0,0,0,Esparto,95627,38.834469,-122.127193,54,1,0,Fiber optic,1,0,1,1,0,0,One year,0,Electronic check,0,31,4154,NA,0,0,Offer B,30.66,Fiber Optic,18,0,1,84.4,4484.05,0.0,0,1655.64,6139.6900000000005,3,0,NA,68,0
1,38,0,0,0,0,0,Fair Oaks,95628,38.652065,-121.25441,33,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,0,36,3009,NA,0,0,None,15.69,DSL,24,0,1,60.9,2033.85,0.0,0,517.77,2551.62,4,0,NA,3151,0
1,62,0,0,0,0,0,Fiddletown,95629,38.513484,-120.704613,27,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,79,5250,NA,0,0,None,35.77,None,0,0,0,20.25,538.2,0.0,0,965.79,1503.9900000000002,3,0,NA,18,0
0,53,0,0,0,0,0,Foresthill,95631,39.031876,-120.811141,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Mailed check,0,68,5029,NA,0,0,None,48.21,Fiber Optic,23,1,1,95.3,2192.9,0.0,0,1108.83,3301.73,3,0,NA,40,0
0,63,0,0,0,1,2,Galt,95632,38.274451,-121.259201,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,75,4840,NA,0,0,None,29.1,None,0,0,0,19.85,19.85,0.0,0,29.1,48.95,3,0,NA,264,1
0,63,0,0,1,0,0,Garden Valley,95633,38.852544,-120.837669,45,1,0,DSL,1,1,1,1,1,1,Two year,1,Mailed check,0,35,3403,NA,1,3,Offer B,30.8,Cable,3,1,1,84.35,3858.05,0.0,0,1386.0,5244.05,3,0,NA,81,0
1,35,0,0,1,1,1,Georgetown,95634,38.9386,-120.785514,39,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,72,3032,NA,1,3,None,32.57,None,0,0,0,19.85,854.8,0.0,0,1270.23,2125.03,5,0,NA,40,0
0,40,0,0,1,0,0,Grizzly Flats,95636,38.636102,-120.522149,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),0,60,4162,NA,1,10,Offer A,48.44,Cable,15,0,1,82.3,5815.15,0.0,0,3487.68,9302.83,3,0,NA,9,0
1,44,0,0,1,1,1,Guinda,95637,38.830739,-122.196202,58,1,1,DSL,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),0,70,6433,NA,1,2,Offer B,44.1,DSL,19,0,1,66.8,3970.4,0.0,0,2557.8,6528.200000000001,5,0,NA,18,0
1,62,0,0,0,0,0,Herald,95638,38.313447,-121.123886,70,0,0,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),0,26,4442,NA,0,0,Offer A,0.0,DSL,11,0,1,44.6,3058.15,0.0,0,0.0,3058.15,3,0,NA,29,0
0,41,0,0,1,1,1,Hood,95639,38.375325,-121.507935,61,1,0,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),0,64,4000,NA,1,4,Offer B,41.57,Fiber Optic,21,1,1,98.45,6145.2,0.0,0,2535.77,8680.97,3,0,NA,62,0
0,37,0,0,0,0,0,Ione,95640,38.33788,-120.954202,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,38,2388,NA,0,0,Offer E,2.72,Fiber Optic,14,0,0,70.7,129.2,0.0,10,5.44,144.64,4,0,NA,98,1
1,39,0,0,1,0,0,Isleton,95641,38.154823,-121.601358,46,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,0,58,3979,NA,0,0,Offer B,4.6,None,0,0,0,24.95,1165.9,0.0,0,211.6,1377.5,3,0,NA,45,0
1,43,0,0,0,0,0,Kirkwood,95646,38.631489,-120.015167,48,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),0,75,3262,NA,0,0,Offer B,19.04,Fiber Optic,21,1,1,102.5,4904.25,0.0,0,913.92,5818.17,3,0,NA,41,0
0,35,0,0,0,0,0,Lincoln,95648,38.922812,-121.312005,64,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),0,57,4934,NA,0,0,Offer B,14.39,DSL,7,1,1,86.55,5632.55,0.0,0,920.96,6553.51,4,0,NA,335,0
0,53,0,0,1,1,3,Loomis,95650,38.809175,-121.171375,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,43,5160,NA,1,3,Offer A,20.42,None,0,0,0,24.3,1643.25,0.0,0,1470.2400000000002,3113.49,4,0,NA,505,0
1,51,0,0,1,1,3,Lotus,95651,38.815515,-120.916997,12,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),0,29,5068,NA,1,2,None,7.97,DSL,52,0,1,58.35,740.55,0.0,0,95.64,836.1899999999999,4,0,NA,55,0
1,29,1,0,1,0,0,Mather,95655,38.549822,-121.266725,72,1,0,DSL,1,1,1,0,0,1,Two year,0,Credit card (automatic),0,52,4505,NA,1,6,Offer A,12.32,DSL,59,1,1,68.75,4888.2,0.0,0,887.04,5775.24,3,0,NA,455,0
0,62,0,0,1,0,0,Newcastle,95658,38.883224,-121.15918,29,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,0,70,2568,NA,1,4,None,39.5,Fiber Optic,16,0,0,85.8,2440.25,0.0,150,1145.5,3735.75,3,0,NA,253,0
0,21,1,0,1,0,0,Nicolaus,95659,38.788898,-121.608624,33,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),0,59,3636,NA,1,3,None,49.37,None,0,0,0,20.1,620.55,0.0,0,1629.2099999999998,2249.76,5,0,NA,14,0
1,47,0,0,0,0,0,North Highlands,95660,38.671295,-121.388251,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,72,5774,NA,0,0,None,44.09,None,0,0,0,20.35,20.35,0.0,0,44.09,64.44,3,0,NA,4925,1
1,42,0,0,1,1,3,Roseville,95661,38.736685,-121.251984,62,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,0,49,4306,NA,1,5,Offer B,13.25,Fiber Optic,57,1,1,110.8,6840.95,0.0,0,821.5,7662.45,4,0,NA,3309,0
1,24,1,0,0,0,0,Pilot Hill,95664,38.803731,-121.043799,4,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),0,80,3154,NA,0,0,Offer E,19.84,Fiber Optic,73,1,1,82.85,319.6,0.0,0,79.36,398.96,3,0,NA,37,0
1,44,0,0,0,0,0,Pine Grove,95665,38.400264,-120.641274,24,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,0,31,2198,NA,0,0,None,25.81,Fiber Optic,3,0,1,84.35,1938.05,0.0,0,619.4399999999999,2557.49,3,0,NA,218,0
1,56,0,0,1,0,0,Pioneer,95666,38.546999,-120.271114,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,0,47,5620,NA,1,9,None,19.03,None,0,0,0,19.55,294.5,0.0,0,266.42,560.9200000000001,3,0,NA,96,0
0,38,0,0,0,1,3,Placerville,95667,38.733714,-120.795213,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,77,4430,NA,0,0,Offer E,5.15,None,0,0,0,19.95,58.3,0.0,0,15.45,73.75,5,0,NA,212,1
0,40,0,0,0,0,0,Rancho Cordova,95670,38.602723,-121.279913,8,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,0,60,3026,NA,0,0,Offer E,25.72,Cable,24,1,1,66.25,546.45,0.0,0,205.76,752.21,5,0,NA,4220,0
1,38,0,0,0,0,0,Rescue,95672,38.724322,-120.991237,35,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,78,2416,NA,0,0,None,6.52,None,0,0,0,23.3,797.1,0.0,0,228.2,1025.3,3,0,NA,211,0
